iterationName	gameid	time	trialNum	role	text	reactionTime	eventType
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181578860	1	b	seemed too easy but there were yellow and green flowers - all the green ones were glippets	23732	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181656988	1	a	I think 1 and 3 were the same, but now I am doubting myself. The 3rd one maybe could have been no whiskers	56077	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181835032	2	a	I had Pangolin	3130	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181836248	2	a	1- Orange, Big, No Whiskers 2- Orange, Big, Whiskers 3- Red, Small, No Whiskers 4- Red, Small, Whiskers	431	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181886148	2	a	Hello	999	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181899126	2	a	???	698	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181903823	2	b	Zoov: 1-Yellow, Big Flower, no stem spikes 2- green, big flower, stem spikes 3- yellow, small flower, stem spikes 4- yellow, big flower, stem spikes	211262	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181921685	2	a	Got it	1077	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181957484	2	a	Ready when you are.	2572	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508181962456	2	b	ready	3181	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182134374	3	b	Luzak: 1 – Blue, big flower, no spikes 2 – green, small flower, no spikes 3 – green, big flower, spikes 4 – blue, small flower, spikes	1901	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182147897	3	a	I had Stup, a bird.  1- Tall, Orange, No Tail 2- Short, Orange, Tail 3- Short, Orange, No Tail 4- Tall, Purple, Tail	1234	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182162940	3	a	Got it.	1163	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182197670	3	b	got it	1436	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182319133	4	a	1-short, red, no tail, 2-short, red, tail 3-tall, red, no tail 4-short, orange, no tail	1206	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182325310	4	b	Kaz flowers - all are yellow	7901	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182333401	4	a	got it	766	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182368990	4	b	ready!	3202	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182507356	5	b	Fish - cheeba 1 blue, big, no whiskers 2 blue, small, whiskers 3 red, big, whiskers 4 blue, small, no whiskers	1380	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182512763	5	a	they all have wide heads. 	2806	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182528036	5	a	got yours	2104	chatMessage
pilot1	2220-b46accfa-5ac2-4a01-ac8b-dd5ba8ced6e4	1508182533895	5	b	okay!	5798	chatMessage
