experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	student	9	trees without leaves	trees_without_leaves	2	"white, purple and orange are the only colors I see."	19.034	chatMessage	M
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	9	trees without leaves	trees_without_leaves	2	Then this test is designed to fail. Lets move on. If it doesn't have leaves click it. 	35.674	chatMessage	I
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	student	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	3	I clicked all without leaves and STILL wrong... I don't know what to do now.	14.534	chatMessage	F
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	3	Yea I saw that.	13.617	chatMessage	C
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	3	"This is just designed to not give us a bonus and we are 43 minutes into a 1.25, its asinine."	30.625	chatMessage	M
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	3	Oilers shares the exact same characteristics as non oilers	17.305	chatMessage	I
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	3	This one is desigend to fail the only shared characteristic is yellow leaves around the center but non oilers have the same thing. We're F'd no matter what.	53.225	chatMessage	I
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	4	Check this out- Your Score   Correctly selected: 3 out of 10  Selected incorrectly: 3 out of 40  Round score: 0	7.034	chatMessage	M
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	4	"I clicked 15 things, that score is not possible."	16.441	chatMessage	M
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	4	I clicked a lot too. I don't get it.	33.748	chatMessage	M
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	4	What do you have for me this time. This is the last round	8.789	chatMessage	M
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	4	It's designed to fail in order not to give us bonuses.	15.873	chatMessage	M
mp-game-6	pilot	0882-fa5d9dd5-8f5a-4fd1-9615-e2bee5865951	1.54878E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	4	"There were more kwerp than there were non kwerps so lets just click everything, cool? Also I didn't mean to take my frustrations out on you I just hate requesters who do this. I should've been nicer. I apologize."	67.329	chatMessage	S
