iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	text	reactionTime	eventType
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043103871	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	purple and orange, blue and yellow, green and yellow, green and red, red green	248072	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043129025	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	these are the colors of the javsy?	8046	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043129848	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	but small	3801	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043135087	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	yes	1218	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043142538	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	it is complicated this time	5902	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043171996	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	complicated how?  shape? 	8495	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043176362	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	yes	691	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043180412	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	k	1037	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043187816	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	anything else to help me?	6059	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043189801	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	same collors but different shape 	11106	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043198221	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	look for smaller	5556	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043198415	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	k	1089	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043201899	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	k	779	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043205081	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	ok	442	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043209296	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	anything else?	3125	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043212506	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	no	431	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043482251	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json	fish blue and red, fish blue and yellow greend and yellow some, fish large	886	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043532807	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json	fish sould be large, not small	6793	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043556925	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json	k	503	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043572673	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json	that is all I can remember	9222	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043598816	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json	ok going to go pick now thanks for help 	16802	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043811038	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	red and yellow	1357	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043815633	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	red and green	2938	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043847062	student	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	k	470	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043872888	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	that is all	4628	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043882431	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	I do not remember anything	6300	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043919125	student	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	ill do my best; you cant tell me shape?	10814	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043931218	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	not really, cannot remember	6119	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542043940344	student	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	ok. 	1998	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542044047388	explorer	14	DISJUNCTION,CONJUNCTION	./js/training_data_(large_or_body_color_green)_and_second_color_red_1.json	./js/test_data_(large_or_body_color_green)_and_second_color_red_1.json	red and green 	5865	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542044058235	explorer	14	DISJUNCTION,CONJUNCTION	./js/training_data_(large_or_body_color_green)_and_second_color_red_1.json	./js/test_data_(large_or_body_color_green)_and_second_color_red_1.json	all the time	1836	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542044081899	student	14	DISJUNCTION,CONJUNCTION	./js/training_data_(large_or_body_color_green)_and_second_color_red_1.json	./js/test_data_(large_or_body_color_green)_and_second_color_red_1.json	anything else?	2611	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542044085225	explorer	14	DISJUNCTION,CONJUNCTION	./js/training_data_(large_or_body_color_green)_and_second_color_red_1.json	./js/test_data_(large_or_body_color_green)_and_second_color_red_1.json	no	511	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542044089589	student	14	DISJUNCTION,CONJUNCTION	./js/training_data_(large_or_body_color_green)_and_second_color_red_1.json	./js/test_data_(large_or_body_color_green)_and_second_color_red_1.json	shape?	1667	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542044095900	explorer	14	DISJUNCTION,CONJUNCTION	./js/training_data_(large_or_body_color_green)_and_second_color_red_1.json	./js/test_data_(large_or_body_color_green)_and_second_color_red_1.json	all kind of	3359	chatMessage
pilot	9372-08a6d4a6-e36c-44d2-b0a5-c867477684ee	1542044101106	student	14	DISJUNCTION,CONJUNCTION	./js/training_data_(large_or_body_color_green)_and_second_color_red_1.json	./js/test_data_(large_or_body_color_green)_and_second_color_red_1.json	k	1939	chatMessage
